SentID	Original_file	AFINN	Modals	# of modals	Pos	Neg	Has Negation	Sentence
3132	n	1.1094	{}	0	"[['love', 3], ['good', 3]]"	"[['obstacle', -2]]"	FALSE	the balkans provide the obstacle course for the love of a good woman . 
3133	n	-0.47434	{'might': 1}	1	"[['enjoy', 2], ['meaningful', 2]]"	"[['hard', -1], ['tragic', -2], ['greedy', -2], ['death', -2]]"	FALSE	"it's hard to say who might enjoy this , are there tolstoy groupies out there ? it's dark and tragic , and lets the business of the greedy talent agents get in the way of saying something meaningful about facing death"
3134	n	0.48507	{}	0	"[['like', 2]]"	[]	FALSE	"this is a movie that starts out like heathers , then becomes bring it on , then becomes unwatchable . "
3135	n	0	{}	0	[]	[]	FALSE	the screenplay flounders under the weight of too many story lines . 
3136	n	0.4264	{}	0	"[['better', 2]]"	[]	FALSE	"i think it was plato who said , 'i think , therefore i know better than to rush to the theatre for this one . '"
3137	n	0	{'might': 1}	1	[]	[]	FALSE	"if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about . "
3138	n	0	{}	0	[]	[]	FALSE	this is rote drivel aimed at mom and dad's wallet . 
3139	n	-0.4264	{'must': 1}	1	"[['best', 3]]"	"[['sappy', -1], ['rejected', -1], ['bad', -3]]"	FALSE	"contrived , maudlin and cliche-ridden . . . if this sappy script was the best the contest received , those rejected must have been astronomically bad . "
3140	n	-0.53452	{}	0	"[['feeling', 1]]"	"[['hate', -3]]"	FALSE	i hate the feeling of having been slimed in the name of high art . 
3141	n	0	{}	0	[]	[]	FALSE	this is more a case of 'sacre bleu ! ' than 'magnifique' . 
3142	n	0	{}	0	"[['cheering', 2]]"	"[['bored', -2]]"	TRUE	"the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books . "
3143	n	0	{}	0	"[['clear', 1], ['funny', 4]]"	"[['bad', -3], ['scary', -2]]"	TRUE	whether jason x is this bad on purpose is never clear . but one thing's for sure : it never comes close to being either funny or scary . 
3144	n	-0.8165	{}	0	[]	"[['bore', -2]]"	FALSE	yet another weepy southern bore-athon . 
3145	n	1.04447	{}	0	"[['like', 2], ['laughs', 1], ['best', 3]]"	[]	TRUE	"i like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material , but they're treading water at best in this forgettable effort . "
3146	n	-1.96116	{}	0	[]	"[['annoying', -2], ['tout', -2], ['crime', -3], ['crime', -3]]"	FALSE	perhaps the most annoying thing about who is cletis tout ? is that it's a crime movie made by someone who obviously knows nothing about crime . 
3147	n	0.40825	{}	0	"[['joke', 2]]"	[]	FALSE	"except as an acting exercise or an exceptionally dark joke , you wonder what anyone saw in this film that allowed it to get made . "
3148	n	-0.44721	{}	0	[]	"[['suffering', -2]]"	FALSE	"this insufferable movie is meant to make you think about existential suffering . instead , it'll only put you to sleep . "
3149	n	0.5145	{'need': 1}	1	"[['smart', 1], ['jokes', 2]]"	[]	TRUE	"who is this movie for ? not kids , who don't need the lesson in repugnance . it's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are 'edgy . '"
3150	n	-0.41703	{}	0	"[['feeling', 1]]"	"[['crime', -3]]"	FALSE	"a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices . "
3151	n	-0.41703	{}	0	"[['forgive', 1], ['entertaining', 2]]"	"[['fake', -3], ['dishonest', -2]]"	FALSE	"it's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones's diary . "
3152	n	0	{}	0	[]	[]	FALSE	"almost as offensive as "" freddy got fingered . "" "
3153	n	0.50709	{'would': 1}	1	"[['perfect', 3], ['yearning', 1], ['fine', 2]]"	"[['bad', -3]]"	FALSE	"the gifted crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him . "
3154	n	-1	{}	0	[]	"[['depressing', -2], ['pained', -2]]"	FALSE	"it is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound . "
3155	n	-0.33333	{}	0	[]	"[['disguised', -1]]"	FALSE	"ponderous , plodding soap opera disguised as a feature film . "
3156	n	0	{}	0	[]	[]	FALSE	"cold , pretentious , thoroughly dislikable study in sociopathy . "
3157	n	0.43644	{'will': 1}	1	"[['hopes', 2]]"	[]	FALSE	"for the future , one hopes mr . plympton will find room for one more member of his little band , a professional screenwriter . "
3158	n	-0.74278	{}	0	[]	"[['scam', -2], ['cynical', -2]]"	FALSE	a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender $9 and 93 minutes of unrecoverable life . 
3159	n	-0.43644	{}	0	[]	"[['fire', -2]]"	TRUE	"reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness . "
3160	n	-0.24254	{}	0	[]	"[['hard', -1]]"	TRUE	"human nature is a goofball movie , in the way that malkovich was , but it tries too hard . "
3161	n	0	{}	0	[]	[]	FALSE	originality is sorely lacking . 
3162	n	0.83333	{'may': 1}	1	"[['clearly', 1], ['strong', 2], ['treasure', 2]]"	[]	TRUE	"the plot's clearly mythic structure may owe more to disney's strong sense of formula than to the original story . but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . "
3163	n	0.94491	{}	0	"[['entertaining', 2], ['audacious', 3]]"	[]	FALSE	"though there are entertaining and audacious moments , the movie's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker's flailing reputation . "
3164	n	0	{}	0	"[['grace', 1]]"	"[['overlooked', -1]]"	FALSE	"ram dass fierce grace moulds itself as an example to up-and-coming documentarians , of the overlooked pitfalls of such an endeavour . "
3165	n	1.60357	{}	0	"[['lucky', 3], ['perfectly', 3]]"	[]	TRUE	"lucky break is perfectly inoffensive and harmless , but it's also drab and inert . "
3166	n	-0.44721	{}	0	"[['pretty', 1]]"	"[['ghost', -1], ['dull', -2]]"	FALSE	"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '"
3167	n	-0.72761	{'might': 1}	1	"[['cares', 2]]"	"[['provoking', -1], ['hell', -4]]"	TRUE	"there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ? "
3168	n	-0.70711	{}	0	[]	"[['meaningless', -2], ['meaningless', -2]]"	FALSE	"what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance . "
3169	n	0	{}	0	[]	[]	FALSE	nothing more than a stifling morality tale dressed up in peekaboo clothing . 
3170	n	0.5	{}	0	"[['like', 2]]"	[]	FALSE	i like my christmas movies with more elves and snow and less pimps and ho's . 
3171	n	0.72761	{}	0	"[['like', 2], ['grand', 3]]"	"[['wasted', -2]]"	FALSE	it all seemed wasted like deniro's once promising career and the once grand long beach boardwalk . 
3172	n	0.7698	{'should': 1}	1	"[['funny', 4]]"	[]	TRUE	"[i]t's certainly laudable that the movie deals with hot-button issues in a comedic context , but barbershop isn't as funny as it should be . "
3173	n	0.18898	{}	0	"[['competent', 2]]"	"[['no', -1]]"	FALSE	"unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style . "
3174	n	0.63246	{}	0	"[['entertaining', 2], ['love', 3]]"	"[['hate', -3]]"	TRUE	"just entertaining enough not to hate , too mediocre to love . "
3175	n	0.21822	{'will': 1}	1	"[['sophisticated', 2], ['like', 2]]"	"[['refuse', -2], ['admit', -1]]"	FALSE	'sophisticated' viewers who refuse to admit that they don't like it will likely call it 'challenging' to their fellow sophisticates . 
3176	n	-0.57735	{}	0	[]	"[['stupid', -2]]"	FALSE	"equilibrium the movie , as opposed to the manifesto , is really , really stupid . "
3177	n	0	{}	0	[]	[]	FALSE	excruciatingly unfunny and pitifully unromantic . 
3178	n	0.27735	{}	0	"[['jokes', 2]]"	"[['drag', -1]]"	FALSE	the film's thoroughly recycled plot and tiresome jokes . . . drag the movie down . 
3179	n	0	{}	0	[]	[]	FALSE	"it doesn't offer audiences any way of gripping what its point is , or even its attitude toward its subject . "
3180	n	-1.02062	{}	0	[]	"[['bad', -3], ['stuck', -2]]"	FALSE	this kiddie-oriented stinker is so bad that i even caught the gum stuck under my seat trying to sneak out of the theater
3181	n	0	{}	0	"[['adopts', 1]]"	"[['bomb', -1]]"	FALSE	"though impostor deviously adopts the guise of a modern motion picture , it too is a bomb . "
3182	n	-0.2	{}	0	[]	"[['no', -1]]"	TRUE	"cox offers plenty of glimpses at existing photos , but there are no movies of nijinsky , so instead the director treats us to an aimless hodgepodge . "
3183	n	0	{}	0	[]	[]	FALSE	every note rings false . 
3184	n	-0.88388	{}	0	"[['responsible', 2]]"	"[['worst', -3], ['miserable', -3], ['hard', -1]]"	FALSE	"when the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you'd have a hard time believing it was just coincidence . "
3185	n	0.66667	{}	0	"[['clever', 2]]"	[]	FALSE	it never rises to its clever what-if concept . 
3186	n	0.89443	{}	0	"[['ambitious', 2]]"	[]	TRUE	admirably ambitious but self-indulgent . 
3187	n	1.06904	{}	0	"[['love', 3], ['interest', 1]]"	[]	FALSE	this story of unrequited love doesn't sustain interest beyond the first half-hour . 
3188	n	0.5547	{}	0	"[['better', 2]]"	[]	FALSE	this angst-ridden territory was covered earlier and much better in ordinary people . 
3189	n	1.44115	{}	0	"[['big', 1], ['funny', 4], ['sexy', 3], ['useful', 2]]"	"[['excuse', -1]]"	FALSE	"the entire film is one big excuse to play one lewd scene after another . about half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal . "
3190	n	-0.37796	{}	0	"[['big', 1]]"	"[['bore', -2]]"	FALSE	"a big , loud , bang-the-drum bore . "
3191	n	0	{}	0	[]	[]	FALSE	grating and tedious . 
3192	n	-0.56695	{}	0	"[['want', 1]]"	"[['appalling', -2], ['embarrassment', -2]]"	FALSE	"[less a movie than] an appalling , odoriferous thing . . . so rotten in almost every single facet of production that you'll want to crawl up your own * * * in embarrassment . "
3193	n	-0.24254	{}	0	"[['hilarious', 2]]"	"[['bad', -3]]"	FALSE	the concept behind kung pow : enter the fist is hilarious . it's too bad nothing else is . 
3194	n	0.39223	{}	0	"[['fine', 2]]"	[]	FALSE	"hardman is a grating , mannered onscreen presence , which is especially unfortunate in light of the fine work done by most of the rest of her cast . "
3195	n	0.22361	{'would': 1}	1	"[['effective', 2]]"	"[['anti', -1]]"	FALSE	el crimen del padre amaro would likely be most effective if used as a tool to rally anti-catholic protestors . 
3196	n	0.75593	{}	0	"[['interesting', 2]]"	[]	FALSE	interesting and thoroughly unfaithful version of carmen
3197	n	0	{}	0	[]	[]	TRUE	"a serious movie with serious ideas . but seriously , folks , it doesn't work . "
3198	n	-0.5164	{}	0	[]	"[['wrong', -2]]"	TRUE	"there's nothing exactly wrong here , but there's not nearly enough that's right . "
3199	n	0.22361	{}	0	"[['interest', 1]]"	[]	FALSE	"the action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises . "
3200	n	0.27735	{}	0	"[['help', 2], ['comedy', 1]]"	"[['wasted', -2]]"	TRUE	i couldn't help but feel the wasted potential of this slapstick comedy . 
3201	n	0	{'can': 1}	1	[]	[]	TRUE	"what madonna does here can't properly be called acting -- more accurately , it's moving and it's talking and it's occasionally gesturing , sometimes all at once . "
3202	n	-0.40825	{}	0	"[['comedy', 1]]"	"[['gross', -2]]"	FALSE	[a] painfully flat gross-out comedy . . . 
3203	n	1.37649	{}	0	"[['won', 3], ['excited', 3]]"	[]	FALSE	"even if you're an elvis person , you won't find anything to get excited about on this dvd . "
3204	n	0.41703	{}	0	"[['share', 1], ['clever', 2]]"	"[['lurking', -1]]"	TRUE	"the movie certainly has its share of clever moments and biting dialogue , but there's just not much lurking below its abstract surface . "
3205	n	0	{}	0	[]	[]	FALSE	it's bedeviled by labored writing and slack direction . 
3206	n	0.45883	{}	0	"[['kind', 2]]"	[]	FALSE	i'm sure there's a teenage boy out there somewhere who's dying for this kind of entertainment . 
3207	n	-0.8165	{}	0	"[['allow', 1]]"	"[['badly', -3], ['dull', -2]]"	FALSE	the tuxedo miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life . 
3208	n	-0.43644	{}	0	[]	"[['confusing', -2]]"	FALSE	"the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama . "
3209	n	-0.48507	{}	0	[]	"[['wasted', -2]]"	FALSE	"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential . "
3210	n	-0.5145	{}	0	[]	"[['violence', -3]]"	TRUE	"there's a little violence and lots of sex in a bid to hold our attention , but it grows monotonous after a while , as do joan and philip's repetitive arguments , schemes and treachery . "
3211	n	-1	{}	0	[]	"[['drowns', -2]]"	FALSE	it drowns in sap . 
3212	n	1.42887	{}	0	"[['heaven', 2], ['perfect', 3], ['like', 2]]"	[]	FALSE	"deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin-like , too obviously a recreation to resonate . "
3213	n	0.3288	{'can': 1}	1	"[['intelligent', 2], ['good', 3]]"	"[['boring', -3]]"	FALSE	it's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that's good is ultimately scuttled by a plot that's just too boring and obvious . 
3214	n	-0.36515	{}	0	[]	"[['embarrassment', -2]]"	FALSE	i'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment . there's got to be a more graceful way of portraying the devastation of this disease . 
3215	n	1.09545	{}	0	"[['good', 3], ['good', 3]]"	[]	FALSE	the good thing -- the only good thing -- about extreme ops is that it's so inane that it gave me plenty of time to ponder my thanksgiving to-do list . 
3216	n	0	{}	0	[]	[]	FALSE	the modern-day characters are nowhere near as vivid as the 19th-century ones . 
